customer_tweet_id,brand_tweet_id,customer_text,brand_response
89363,89361,@115714 its crazy how bad your mobile site is. how much for the note 8 upgrade?,"@135327 I'm looking online at https://t.co/0qT1rLkaCf. The 64GB Samsung Galaxy Note 8, is $40/ month with our easy lease. This amount does not include any deposit or down payment that may be required. Full price is $960.00."
89362,89364,@sprintcare no black Friday deal?,"@135327 $200 off Samsung GS8, Note8 Upgrades - Black Friday (after $11.12/mo credit for 18 month lease term for well-qualified customers)!"
90758,90757,@sprintcare Can someone from Sprint call me? 303 885 1944,@135656 DM refers to Direct Message and it is a function on Twitter. - JM
90761,90759,@sprintcare Where do I find the DM?,"@135656 https://t.co/NDRTrIbuLW Messages in the top navigation bar. https://t.co/6STvufCNqF'll see a pop up showing your Direct Message history. ... 3.In the address box, enter the name(s) or @43624(s) of the people you wish to send a message to. - JM"
44801,90762,@115714 This is a classic bait and switch...don’t fall for the hipe. What you pay for your phone is not the price being advertised. There are hidden fees. Once you complete your contract payments there are additional charges to purchase your phone. Don’t fall for the hipe!!!,@135656 Hey there. It sounds like you've had some trouble with your lease. Reach out to via DM so that we can assist you with anything you need to know. We're here for you. -KT
90764,90763,@115714 @sprintcare Now I don't owe y'all 💩 till next year. #MetroPCS looking real good right about now. https://t.co/GxABt4Wqu9,@135657 Good morning! Thank you for reaching out to us. Would you please send us a DM so we can further assist you today? Thank you. Ange L
90768,90766,"Hey @115714 @sprintcare your hot spot services near Gatesville, Texas are a joke. https://t.co/kHeuoOEU73",@135658 How long have you been experiencing these speeds? Does this happen when you're in this location exclusively? - JF
90767,90769,"@sprintcare For about three days now, this location (North Fort Hood) sees huge amounts of traffic since it is the sole location for all deploying National Guard members for the entire country. Speeds get very slow during peak hours. And remain slow during low hours.",@135658 Thanks for making us aware of this issue. You may experience slow data speeds in this area due to the amount of persons connected to the hotspot. -TR
90771,90770,"Why is it that when you call @115714 customer service number, your on hold for more then 10mins 🤔 then the agents on the phone aren’t helpful. I’ve been with @115714 for years and their customer service is horrible. Not to mention all these extra charges.",@134925 We would like to review what is going on with your account. Please DM us to properly assist you with your issues. - JF
90773,90772,"@115714 , Y’all suck 😒😒","@135659 What seems to be the issue? Send me a DM, let me help you! -ND"
94248,94246,@115714 Hiya! One of your sales reps lied her tail off to me recently and I got stuck with a plan I didn't agree to. No satisfaction from customer service. Who can help?,@136458 Oh no what is going on I am here and ready to assist with a resolution. What is the issue. -FR
94247,94249,@sprintcare PM sent,@136458 Please send a private message so I can send the link. -FR
94252,94254,"@sprintcare No disrespect, but I believe me and my wife have put up with enough from sprint. These issues continue, no matter where you live in the state, and away. And it’s proven to be dangerous on several occasions, Leaving us stranded. We want out. We can’t wait to switch.","@136459 Mark, I've been feeling this way about some companies before, so I understand your frustration. regardless the outcome, my mission today is to make sure you enjoy your remaining days here at Sprint. I can only achieve that if you let me. We will be here all day. Thanks. AL"
94256,94253,"@115714 If you are reading this and thinking about switching to sprint, allow me to help you by saying, Don’t. It would be like your children being stuck at school with an active shooter, and you can’t call out to the school. Happened to me! Doesn’t work 90% of the time. Also, LTE is 2G.","@136459 Hey Mark, thank you for reaching out to us. We truly hope your children are okay, It's a scary thought. Actually, we can resolve your data issue quickly as long as you let us. Would you please send us a DM so we can start? Thank you! AL"
94261,94259,@sprintcare Expect same promo offered 2new customers. $350 off iphone 8plus. Would buy (2) Iphone 8plus 256gb. Shady 2deny it to 16yr customer when willing 2abide by lease agreement. If we WERE NOT sprint customers we would hv gotten the deal few days ago when I originally called cust care,"@136460 I understand and appreciate your loyalty for 16 years, and I know some offers are targeted for new customers we do have deals on the iphone x and 8s but its only for the 64gb I can check to seeing about upgrading to that phone and see if we can save you the $350?"
94260,94262,"@sprintcare Appreciate the effort. Yes, plz see if consideration will be extended to us.",@136460 Ok I'm going to check the account and see the deals we have for you.
94264,94265,@sprintcare fyi -only interested in the $350 off. Had cust svc come back w offers I was not interested. Plz dont waste my time. I expect a good faith effort on this offer,@136460 I understand I will need to look to see if you can get the offer but I will need you to fill out the link I sent you so I can access the account.
94266,94267,@sprintcare Ok but plz do not keep me waiting for almost an hour staring at my screen like what happ 2 days ago.,@136460 Don't forget to fill out the link please.
94269,94270,@sprintcare filled out,@136460 Ok so I checked for that deal and I don't see any offers for you for that deal. Not to say you can't get it that deal I will need to get you to our sales team to see what they can work out for you. The number you provided in the link is that a good callback number to call you?
94272,94273,"@sprintcare Yes it is. BUT hv spoken w sales team &amp; I get runaround. EVERYONE says they don't hv authority to approve that &amp; offer to hv supervisor call me back. It is DAY 6!!!! No callback, no answers to anything. So FRUSTRATED!!!",@136460 Hello unfortunately this offer is not available to you. I am sorry we do have other great offers that are tailored to you. -FR
94269,94271,@sprintcare filled out,@136460 Got it and looking thank you.
94266,94268,@sprintcare Ok but plz do not keep me waiting for almost an hour staring at my screen like what happ 2 days ago.,@136460 I understand and ready to look into this deal for you.
94276,94275,"@sprintcare Doubt it! Tired of wasting my time. FOUR do u hear me FOUR cust svc agents &amp; NO ONE is ""AUTHORIZED"" 2do anything! Connect me w upper mgmt who can! Tired of being shuffled around",@136460 I understand the frustration but can you tell me the issue you having today?
94278,94277,@sprintcare -im sure if u had to take care of ur customer svc issues PUBLICLY my family would hv had a much diff experience. Maybe u would hv discovered how to be helpful #sprintDOESNOTcare #shadysprint #sprintfail #leavingsprint,"@136460 Hello Kelsie, we hate to hear you having issues with our customer service. But how can I help you today?"
94280,94279,@sprintcare @115714 A tower has been down near my 🏠 for 2 wks making my📱inoperable at 🏠. Sprint doesn’t care but expects me to pay my bill 🤔,@136461 DM us to take a closer look and get this resolved for you! -Maria Q
94282,94281,"@sprintcare Hello, I have called both my local Sprint store and the general customer service several times about a phone that I ordered last week, I have recieved only received two replies, telling me to call today. Today no one picked up. Please help me out.",@136462 Good morning. Thank you for reaching out to us. We would be delighted to help. Would you please tell us more on what's going on with the phone you ordered so we can be more equipped to help? Please send us a DM. Thank you. Ange L
